Rep_ID	Fold_ID	Trait	Model	Marker_type	r	R2	Marker_file	Pheno_file
3	4	YLD	SVC	SNP	0.745	0.6799	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	YLD_normalized.aligned.sorted.tsv
1	0	PLH	RR-BLUP	SNP	0.8118	0.9591	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	0	PLH	GBLUP	SNP	0.8091	0.9442	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	0	PLH	BRR	SNP	0.8087	0.944	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	0	PLH	BL	SNP	0.8104	0.9366	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	0	PLH	BayesA	SNP	0.8109	0.9417	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	0	PLH	BayesB	SNP	0.8126	0.9417	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	0	PLH	BayesC	SNP	0.8105	0.9426	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	0	PLH	RFR	SNP	0.8136	0.9707	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	0	PLH	SVR	SNP	0.8035	0.9868	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	0	PLH	RKHS	SNP	0.8173	0.9656	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	0	PLH	RFC	SNP	0.7468	0.7246	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	0	PLH	SVC	SNP	0.7405	0.6765	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	1	PLH	RR-BLUP	SNP	0.8873	0.9436	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	1	PLH	GBLUP	SNP	0.8825	0.9311	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	1	PLH	BRR	SNP	0.8828	0.9313	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	1	PLH	BL	SNP	0.8816	0.9231	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	1	PLH	BayesA	SNP	0.8808	0.9311	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	1	PLH	BayesB	SNP	0.8722	0.9364	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	1	PLH	BayesC	SNP	0.8809	0.932	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	1	PLH	RFR	SNP	0.8731	0.9675	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	1	PLH	SVR	SNP	0.8802	0.982	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	1	PLH	RKHS	SNP	0.8861	0.9573	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	1	PLH	RFC	SNP	0.8272	0.6852	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	1	PLH	SVC	SNP	0.8057	0.6408	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	2	PLH	RR-BLUP	SNP	0.8768	0.9544	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	2	PLH	GBLUP	SNP	0.8793	0.9387	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	2	PLH	BRR	SNP	0.8787	0.938	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	2	PLH	BL	SNP	0.8805	0.9289	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	2	PLH	BayesA	SNP	0.8807	0.9354	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	2	PLH	BayesB	SNP	0.8822	0.9348	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	2	PLH	BayesC	SNP	0.8811	0.9367	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	2	PLH	RFR	SNP	0.8966	0.9675	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	2	PLH	SVR	SNP	0.8757	0.9836	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	2	PLH	RKHS	SNP	0.8871	0.9628	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	2	PLH	RFC	SNP	0.8429	0.6903	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	2	PLH	SVC	SNP	0.8004	0.6514	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	3	PLH	RR-BLUP	SNP	0.8523	0.9561	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	3	PLH	GBLUP	SNP	0.8475	0.9417	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	3	PLH	BRR	SNP	0.8475	0.9411	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	3	PLH	BL	SNP	0.8488	0.9336	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	3	PLH	BayesA	SNP	0.8491	0.94	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	3	PLH	BayesB	SNP	0.8529	0.9416	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	3	PLH	BayesC	SNP	0.8509	0.9403	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	3	PLH	RFR	SNP	0.8578	0.9704	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	3	PLH	SVR	SNP	0.8399	0.9854	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	3	PLH	RKHS	SNP	0.8533	0.9673	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	3	PLH	RFC	SNP	0.7973	0.695	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	3	PLH	SVC	SNP	0.6947	0.653	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	4	PLH	RR-BLUP	SNP	0.8933	0.9516	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	4	PLH	GBLUP	SNP	0.8923	0.937	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	4	PLH	BRR	SNP	0.8925	0.9368	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	4	PLH	BL	SNP	0.8919	0.9355	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	4	PLH	BayesA	SNP	0.8929	0.9324	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	4	PLH	BayesB	SNP	0.891	0.9373	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	4	PLH	BayesC	SNP	0.8928	0.9375	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	4	PLH	RFR	SNP	0.8831	0.9685	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	4	PLH	SVR	SNP	0.8835	0.9845	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	4	PLH	RKHS	SNP	0.9042	0.9601	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	4	PLH	RFC	SNP	0.8374	0.6959	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
1	4	PLH	SVC	SNP	0.8128	0.6548	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	0	PLH	RR-BLUP	SNP	0.818	0.9587	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	0	PLH	GBLUP	SNP	0.8286	0.9406	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	0	PLH	BRR	SNP	0.8287	0.9408	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	0	PLH	BL	SNP	0.8316	0.9327	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	0	PLH	BayesA	SNP	0.8296	0.9395	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	0	PLH	BayesB	SNP	0.8248	0.9419	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	0	PLH	BayesC	SNP	0.8284	0.9397	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	0	PLH	RFR	SNP	0.8472	0.9703	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	0	PLH	SVR	SNP	0.7997	0.9858	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	0	PLH	RKHS	SNP	0.8469	0.9625	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	0	PLH	RFC	SNP	0.7872	0.6909	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	0	PLH	SVC	SNP	0.6569	0.6442	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	1	PLH	RR-BLUP	SNP	0.8183	0.9656	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	1	PLH	GBLUP	SNP	0.8161	0.9489	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	1	PLH	BRR	SNP	0.8161	0.9484	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	1	PLH	BL	SNP	0.8177	0.9411	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	1	PLH	BayesA	SNP	0.8175	0.947	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	1	PLH	BayesB	SNP	0.8192	0.9472	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	1	PLH	BayesC	SNP	0.8178	0.9466	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	1	PLH	RFR	SNP	0.8184	0.9719	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	1	PLH	SVR	SNP	0.8083	0.9893	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	1	PLH	RKHS	SNP	0.8207	0.9695	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	1	PLH	RFC	SNP	0.7934	0.6963	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	1	PLH	SVC	SNP	0.7543	0.657	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	2	PLH	RR-BLUP	SNP	0.7994	0.9581	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	2	PLH	GBLUP	SNP	0.7939	0.9449	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	2	PLH	BRR	SNP	0.7954	0.9438	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	2	PLH	BL	SNP	0.7978	0.9359	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	2	PLH	BayesA	SNP	0.7992	0.9408	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	2	PLH	BayesB	SNP	0.8001	0.9405	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	2	PLH	BayesC	SNP	0.7997	0.9418	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	2	PLH	RFR	SNP	0.8116	0.9696	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	2	PLH	SVR	SNP	0.7837	0.9861	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	2	PLH	RKHS	SNP	0.8087	0.9651	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	2	PLH	RFC	SNP	0.7425	0.6985	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	2	PLH	SVC	SNP	0.6994	0.6583	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	3	PLH	RR-BLUP	SNP	0.8662	0.9575	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	3	PLH	GBLUP	SNP	0.876	0.9407	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	3	PLH	BRR	SNP	0.8751	0.9393	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	3	PLH	BL	SNP	0.8765	0.9308	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	3	PLH	BayesA	SNP	0.8781	0.9384	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	3	PLH	BayesB	SNP	0.8801	0.9407	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	3	PLH	BayesC	SNP	0.8778	0.9396	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	3	PLH	RFR	SNP	0.8658	0.9684	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	3	PLH	SVR	SNP	0.8522	0.9844	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	3	PLH	RKHS	SNP	0.8846	0.9636	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	3	PLH	RFC	SNP	0.8479	0.7049	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	3	PLH	SVC	SNP	0.8337	0.6582	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	4	PLH	RR-BLUP	SNP	0.8462	0.9654	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	4	PLH	GBLUP	SNP	0.845	0.9486	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	4	PLH	BRR	SNP	0.846	0.9488	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	4	PLH	BL	SNP	0.8453	0.9476	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	4	PLH	BayesA	SNP	0.8447	0.9446	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	4	PLH	BayesB	SNP	0.8437	0.9474	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	4	PLH	BayesC	SNP	0.8453	0.9488	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	4	PLH	RFR	SNP	0.8419	0.9707	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	4	PLH	SVR	SNP	0.8418	0.9872	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	4	PLH	RKHS	SNP	0.8538	0.9683	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	4	PLH	RFC	SNP	0.7956	0.6932	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
2	4	PLH	SVC	SNP	0.7122	0.6458	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	0	PLH	RR-BLUP	SNP	0.8193	0.9531	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	0	PLH	GBLUP	SNP	0.8192	0.9388	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	0	PLH	BRR	SNP	0.8187	0.9381	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	0	PLH	BL	SNP	0.814	0.9279	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	0	PLH	BayesA	SNP	0.8178	0.936	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	0	PLH	BayesB	SNP	0.8157	0.9391	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	0	PLH	BayesC	SNP	0.8172	0.9369	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	0	PLH	RFR	SNP	0.7919	0.9698	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	0	PLH	SVR	SNP	0.8276	0.9836	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	0	PLH	RKHS	SNP	0.8148	0.9615	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	0	PLH	RFC	SNP	0.7554	0.6996	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	0	PLH	SVC	SNP	0.7576	0.6547	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	1	PLH	RR-BLUP	SNP	0.8681	0.9471	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	1	PLH	GBLUP	SNP	0.8681	0.9343	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	1	PLH	BRR	SNP	0.8683	0.9342	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	1	PLH	BL	SNP	0.8699	0.925	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	1	PLH	BayesA	SNP	0.8719	0.9318	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	1	PLH	BayesB	SNP	0.8745	0.9342	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	1	PLH	BayesC	SNP	0.8714	0.9329	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	1	PLH	RFR	SNP	0.849	0.9682	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	1	PLH	SVR	SNP	0.863	0.9827	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	1	PLH	RKHS	SNP	0.875	0.9587	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	1	PLH	RFC	SNP	0.8084	0.7129	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	1	PLH	SVC	SNP	0.7583	0.6756	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	2	PLH	RR-BLUP	SNP	0.8539	0.9586	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	2	PLH	GBLUP	SNP	0.8532	0.9419	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	2	PLH	BRR	SNP	0.8519	0.9406	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	2	PLH	BL	SNP	0.8497	0.9321	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	2	PLH	BayesA	SNP	0.8513	0.9392	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	2	PLH	BayesB	SNP	0.8492	0.9417	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	2	PLH	BayesC	SNP	0.8514	0.9391	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	2	PLH	RFR	SNP	0.8371	0.9701	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	2	PLH	SVR	SNP	0.8541	0.9849	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	2	PLH	RKHS	SNP	0.8644	0.9629	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	2	PLH	RFC	SNP	0.7835	0.6861	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	2	PLH	SVC	SNP	0.7774	0.6457	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	3	PLH	RR-BLUP	SNP	0.7894	0.9634	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	3	PLH	GBLUP	SNP	0.7849	0.9461	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	3	PLH	BRR	SNP	0.783	0.9465	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	3	PLH	BL	SNP	0.7849	0.9373	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	3	PLH	BayesA	SNP	0.7879	0.9435	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	3	PLH	BayesB	SNP	0.7886	0.9435	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	3	PLH	BayesC	SNP	0.7872	0.9445	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	3	PLH	RFR	SNP	0.7942	0.9713	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	3	PLH	SVR	SNP	0.7733	0.9893	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	3	PLH	RKHS	SNP	0.8	0.9694	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	3	PLH	RFC	SNP	0.7899	0.706	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	3	PLH	SVC	SNP	0.722	0.6697	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	4	PLH	RR-BLUP	SNP	0.8576	0.9529	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	4	PLH	GBLUP	SNP	0.8524	0.9391	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	4	PLH	BRR	SNP	0.8515	0.9389	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	4	PLH	BL	SNP	0.8535	0.9378	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	4	PLH	BayesA	SNP	0.8516	0.9347	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	4	PLH	BayesB	SNP	0.8506	0.9379	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	4	PLH	BayesC	SNP	0.8526	0.9389	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	4	PLH	RFR	SNP	0.8657	0.9708	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	4	PLH	SVR	SNP	0.8431	0.9836	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
3	4	PLH	RKHS	SNP	0.8633	0.9626	train_genotype.aligned.sorted.vcf.GSCode.imputed.tsv	PLH_normalized.aligned.sorted.tsv
